userID	displayName	sum(weight)
64351	Martin Müller	2
78983	"\"00schneider\""	2
79910	Bhanu Sreekar Reddy	2
88919	Mistapopo	2
99796	Eli	2
19241	Jamal Moir	2
29896	dante	2
47040	Hirotaka Nakagame	2
64940	Kejsi Struga	2
67474	Arjun Arora	2
90854	Akshat Shreemali	2
17539	Borealis	2
29952	TRomesh	2
39208	Gowtham Ramesh	2
52913	Shashank Reddy	2
54393	swifty	2
66931	Arjun	2
82575	coraljain	2
83901	SoufianeK	2
96072	Ankit Patil	2
99579	Sathya	2
16969	JSchultz	2
18819	prog_guy	2
45631	r-zip	2
50939	GrandeurH	2
71538	Space Ghost	2
73967	polmonroig	2
87385	user87385	2
90642	Sweety	2
104991	Gulliver	2
9508	Jakub Kotowski	2
15405	Balazs Dukai	2
21377	user3330755	2
24303	freezingswallow	2
28049	emrahozkan	2
31220	John	2
44074	Jodh Singh	2
45741	Muthu Lakshmi	2
47739	KorkiBuziek	2
47872	romulomadu	2
70525	Praveen Kumar	2
80695	FutureDragon	2
85705	Nick Kunz	2
743	lgylym	2
1350	magicharp	2
17423	alwaysaskingquestions	2
30982	MaximilianP	2
46054	Swastik Roy	2
62073	Code Now	2
64399	HarJinder Singh	2
66656	mbass	2
88703	Raf	2
94003	BSP	2
12235	Nate Thompson	2
15905	karan sindwani	2
38089	far	2
41957	David	2
54717	Dieshe	2
56177	Super_John	2
67106	matze	2
68234	Lisa	2
97084	Nitin	2
3279	MarkKGreenway	2
29457	User1915	2
56433	Manuel Gijón	2
61728	Praveenks	2
64588	astro_asz	2
69990	iJup	2
70791	user36339	2
88021	Sharan	2
92387	Thang M. Pham	2
21262	Constantin Weisser	2
27296	PiGamma	2
44297	rookie data analyst	2
51604	sssam	2
53726	information_interchange	2
58300	Dummie Variable	2
67887	Nyos	2
78016	Irina	2
83549	twes3	2
88709	"\"3michelin\""	2
95193	bg07	2
16201	Martin	2
17503	Austin	2
23564	danrah	2
26187	lhk	2
33501	Alina	2
45872	karun_r	2
50158	AshleyS	2
59630	Roma Jain	2
61210	Shivam Singh	2
68457	Akhilesh_IN	2
78274	skppit19	2
28881	Masum	2
43959	H.H	2
51248	Alex	2
52940	Karl	2
53038	HOSS_JFL	2
53850	mrt	2
60060	Ahmet	2
27902	wwjdm	2
28450	JohnnyQ	2
68089	Jor_El	2
73231	MathematicalML	2
74185	Tom	2
80181	user1071914	2
86908	parsa	2
89265	Robert Brada	2
100411	Ars T.	2
103595	b_the_builder	2
19255	Joachim Wagner	2
21691	Swaroop	2
31399	Eric Ed Lohmar	2
65668	pewpew_beepboop	2
68075	Eduardo Martinez	2
78377	parttimecoder	2
95459	Brandon Schabell	2
9039	user5184	2
12535	Hossein Sarshar	2
21519	Chaitanya Bapat	2
23450	Ken Arnold	2
30786	user3507584	2
35636	Gautam Sreekumar	2
37827	Janki Mehta	2
43844	Yang Song	2
74705	MGoksu	2
78857	Angus	2
91037	みみ ぱんで	2
98734	Astronauti	2
100632	Nicholas Muir	2
1125	JulianHi	2
10671	Vikk	2
14112	Jeremy Barnes	2
21829	wgpubs	2
29086	GGamba	2
31171	Artem Kochnev	2
38112	acyclicsalmon	2
40558	Abhinav Gupta	2
51467	Acccumulation	2
62309	Riyaj	2
74871	Dennis	2
86011	David	2
94219	été	2
97293	vipp.k0000	2
108233	ash	2
8762	Michael Cox	2
16688	AbbyPaden	2
45961	Olalekan Adeeko	2
60428	Sarit	2
61225	FUN_	2
83488	Dia Abujaber	2
107935	yalun gao	2
157	Jay Godse	2
2724	mrmcgreg	2
3482	Catalin	2
5099	dimbul	2
9769	cdwoelk	2
27823	partoa	2
31391	Husam	2
35908	Zhang Yu	2
45458	lone_wolf13	2
47239	Matthias Berth	2
66707	Michael Joy	2
66896	Przemysław Czechowski	2
82344	NKU	2
86609	donots	2
88476	Anurag	2
97575	sameh sharawy	2
8037	Juan David	2
12558	Bernard	2
15942	Taylor	2
37946	rasen58	2
67642	G4bri3l	2
73994	kneki	2
87882	Miguel Trejo	2
3132	Regenschein	2
17886	user6131832	2
23250	jhack	2
28544	Tim Lindsey	2
33242	mlx	2
39071	rloth	2
49032	rrz0	2
64083	SRI	2
87372	JOHN	2
10240	user3841581	2
10344	Ire	2
18973	Fer Mirabelli	2
24996	Nikolas Rieble	2
29732	Paolo Vigori	2
40740	user3642173	2
51639	Slightly Higher Average User	2
59445	kmichael08	2
61904	Graygood	2
79293	Diana	2
95026	Ryan	2
1300	user1300	2
16558	ImperativelyAblative	2
21846	sietschie	2
24453	Alex Nikiforov	2
24570	Philip	2
52672	DCK	2
58282	pp492	2
62241	Venkatachalam	2
70862	Nayana Madhu	2
78495	Alex Cipcigan Ratiu	2
85578	Skusku	2
87686	Mogambo0001	2
93653	user3219871	2
105140	Espoir	2
106388	Hamed	2
3336	Muthu Kumar	2
6560	fabraz	2
14681	Sagar Ghai	2
16754	cnc	2
68705	Sandip Goswami	2
82030	Meghana Kanuri	2
87325	Raymond Tran	2
15393	G. Derks	2
20448	Alexei Martianov	2
26799	fragant	2
43768	Thusitha	2
52017	PUNEET JAIN	2
57819	wololo	2
71516	Hoa Ngo	2
107053	Germania	2
14596	René	2
20308	Kajal Puri	2
23097	Taivanbat Badamdorj	2
25778	Carlos Vázquez Losada	2
27007	Vamsi Krishna	2
33050	James Wong	2
45577	Shayan Amani	2
58487	Huang_d	2
68778	dataddicted	2
71353	shammpa	2
74274	Tirafesi	2
78662	Prashanth Balasubramanian	2
83273	Japneet Singh	2
87038	calmac07	2
88648	Biohacker	2
16236	Krish Mahajan	2
16887	haimen	2
31731	Reza	2
56996	user1488793	2
65573	Noob Coder	2
69384	Armin	2
69903	Aamir Siddiqui	2
71533	Jeffrey Minnaard	2
73069	Sacha Perin	2
85477	zirubak	2
5306	Solarbear	2
9323	ahmet	2
15002	Deschutron	2
28031	Aarshay Jain	2
51988	Statsanalyst	2
67423	L Xandor	2
68869	Itay Bachar	2
69630	Matt	2
69887	Aurelie Giraud	2
75630	Alex Marshall	2
86683	fastlanes	2
87507	Dana Mark	2
21045	Kraamed	2
36958	Garvit	2
37979	Chetan	2
41701	joffdd	2
91556	anna12345	2
95637	MK_07	2
6387	Salvador Dali	2
20290	Abdullah Al Imran	2
24412	Reii Nakano	2
29456	pmp	2
33340	ayyayyekokojambo	2
40908	dpstart	2
63444	Zakir	2
67986	ginevracoal	2
68801	Rishab Bamrara	2
70299	Gianpiero Francesca	2
82218	Shreya Shetty	2
84504	Cody Nguyen	2
85980	Yevgen Ponomarenko	2
104832	Joseph Bloom	2
2475	Nitin Labhishetty	2
3030	user1913171	2
7806	Vituel	2
13226	ZachM	2
33670	tttzof351	2
37149	Skylar	2
41726	Corlin	2
42298	Dhpojken	2
50154	Dato Gogolashvili	2
50674	ballesdbc	2
56593	Irving.ren	2
56930	viral kapadia	2
61916	ChrisR	2
76245	Oluwafemi E. Ogundare	2
79877	Anton  Moskvin	2
87661	sahar	2
93878	victoriaj	2
1047	Peter Kirby	2
8158	Ognjen	2
10318	Ardeshir	2
20646	user2254560	2
21471	Eka	2
41755	Aniekan Umoren	2
42322	ziggystar	2
44707	sovon	2
49143	gazza89	2
61948	prp	2
88741	Mikhail  M	2
100360	harry r	2
5077	Robby F	2
10187	Clayton	2
18612	jocerfranquiz	2
21566	user3348782	2
29408	Damian Anslik	2
31627	Vitaly Portnoy	2
37983	Karl Jiang	2
63629	Prhld	2
64025	Abishekh Kc	2
71896	SoH	2
85948	DGomonov	2
89304	colt.exe	2
94473	SidharthMacherla	2
107696	Tana	2
10155	nhern121	2
12936	Oswin	2
13123	agold	2
16640	D. Woods	2
17283	I Bajwa PHD	2
27984	yossico	2
31063	Eric L. Miley	2
31667	nikkou	2
41454	B K	2
41979	Robin	2
57627	Sashaank	2
65414	Juan Felipe	2
79502	all.west	2
90808	ohyesyoucan	2
96271	Madara	2
97709	Shiny	2
108325	Nick Smith	2
10915	Ghostintheshell	2
26967	oxuser	2
32121	JohnM	2
82737	Wai  Cheung	2
86831	Britto	2
92517	fiorelloccio	2
96537	gete	2
14003	wotter	2
14150	Feynman27	2
15547	Robino	2
28241	alex_io	2
57906	m3h0w	2
10396	Ankitp	2
15128	ved	2
38105	ObisanKenobi	2
58010	M-D Hagel	2
58894	lucia	2
63488	Diogo Santos	2
67751	Tim C.	2
74779	Kumar Shivendu	2
82698	crinix	2
96147	Kaushal Shah	2
96244	ColinDowney	2
13630	Daniel Slater	2
21155	user1787687	2
26810	tarastar42	2
32745	Primoz	2
39325	Wayne bruce	2
43040	Zeeshan	2
45382	hooyeh	2
52335	Pokkang	2
85181	user85181	2
91925	user91925	2
107337	Toma Dragos	2
8800	Vineet Jain	2
9052	Shivi	2
14472	user14472	2
32588	Rachel Jennifer	2
46545	yegane	2
54600	Miquel Artigues	2
58146	carch	2
71047	Bien	2
91733	Lukáš Tůma	2
94816	Jared Fowler	2
107203	S Creations	2
6506	Chris	2
13384	user2280549	2
40388	astudentofmaths	2
44488	Clement Attlee	2
57002	NAGA	2
68884	Jeff	2
88491	Shinra_SGr	2
99585	Rasoul	2
100222	madhur	2
13182	user6309	2
14518	StephenBoesch	2
24550	Jim	2
39014	Khaine775	2
45360	tokyodusk	2
52237	waffl	2
3539	Brannon	2
15311	Crizly	2
16147	samdas	2
16540	Dude	2
30884	Mohanad Kaleia	2
45996	user45996	2
54737	Chiao Wei Yeh	2
60080	user60080	2
64389	Yunus Hatipoglu	2
66437	fooness	2
77224	Harsha Kokel	2
89733	Conor	2
101081	Alfred Rossi	2
16552	FruitySunrise	2
41785	ldavila07	2
61233	Eamonn Keogh	2
71979	HLeb	2
73859	Curiousdeveloper	2
74294	Meep	2
74821	Charles Lagace	2
78513	Malik A. Rumi	2
79753	Neeraj Sharma	2
95133	B.Crz	2
96961	Anoop Sharma	2
9079	shosha	2
9273	lpt	2
10549	toy	2
15408	Michael	2
16541	Danil	2
27756	Madison Silver	2
44991	Rafty	2
73457	why_not	2
89799	vaid	2
94935	Syntxa erorr	2
29399	Furqan Shaikh	2
32500	David Lerech	2
42460	Anoroah	2
44328	Purbasha	2
60051	toga	2
70267	guest	2
74831	Muhamad Syafiq	2
75199	Abhishek Anand	2
77276	Apple_786	2
78349	meesinlid	2
89843	Preston Badeer	2
94033	Ahmad Anis	2
100876	Jayden Rice	2
24192	Cotta	2
30641	Deepak M	2
38678	shalu	2
51573	Shivy b	2
51788	shazma khan	2
53767	Anko6	2
57823	user1315789	2
69277	user2979630	2
78253	Abdallah Abdillah	2
82413	sheshank	2
98026	David542	2
20951	ML94	2
24386	phoenix	2
24872	cesc_4	2
33349	user4309930	2
50841	Nufeu	2
54290	Luís Costa	2
56515	CVirtuous	2
58970	Shalini Tv	2
63968	Phil	2
66022	Mathias Müller	2
78069	somedude1234	2
84505	Josh G	2
94001	Satish Saini	2
98386	Simon Q.	2
103650	dankness	2
104068	theasianmamba24	2
108201	Ηλίας Κωνσταντινίδης	2
9637	generall	2
9947	Rhonda	2
18369	Anonymint	2
38419	Yangguang	2
43107	George	2
46279	daleadil	2
71423	David Salgado	2
78821	A_the_kunal	2
84234	ashwin agrawal	2
89907	Daniel	2
102657	Oleksii Haponiuk	2
104418	freakazoid	2
2485	user776193	2
5086	ChrisArmstrong	2
12350	Rohit	2
14716	Masudur	2
16235	Devil's Advocate	2
37678	cheeze	2
44714	Yuki.U	2
47924	Shark	2
58040	Riaan Nel	2
62642	Filippo Portera	2
68370	Alejandro	2
75691	"\"1337-Pete\""	2
88168	V_B	2
91482	David Tóth	2
96306	Bartosz Dawidowski	2
104723	fega_zero	2
846	Little Bobby Tables	2
9131	Chris C	2
43159	pedrogfp	2
43939	Tanmay Bhatnagar	2
53088	Giorgi Jambazishvili	2
58310	garysieling	2
21995	Drey	2
31443	user 923227	2
38460	steve zissou	2
40042	Erotemic	2
47816	Charles-Ugo Brouillard	2
58583	Depepika	2
63067	user63067	2
68818	Ankit Agrawal	2
80807	Manas Tripathi	2
107612	Chung-Hao Ku	2
28917	melih	2
39081	Ziofil	2
50014	Pit Wegner	2
52207	Xander Apponi	2
73897	nealous3	2
78582	Guneykan Ozkaya	2
100133	Leon Kuhn	2
105264	davide m.	2
5132	Steven	2
13496	Steve	2
19260	Kristijan	2
20748	cgkentrus	2
25115	jamis	2
44244	Cybe001	2
49102	user2315852	2
58083	Jacob B	2
77484	YSP	2
77879	James Trüeb	2
88785	Jake Mirra	2
12457	Jane Foster	2
32024	OcK	2
62515	Rahul	2
62950	Peran Bray	2
63826	πTh0n	2
69939	Max	2
75671	sanso	2
77415	Manish	2
89473	Joaquin Rives	2
90275	odo22	2
91735	zack	2
18409	nino	2
24980	Burakumin	2
38261	balboa	2
41410	hming9527	2
44015	Sergey Kravchenko	2
50247	Rajat	2
51487	naive231	2
55074	Soltius	2
66379	MBach	2
75374	Pedro Penzuti Pacheco	2
90701	Black Snow	2
99255	Bingo Man	2
108388	JackR	2
16218	Batuhan B	2
21487	user21487	2
23430	MrL	2
33194	xiaohan2012	2
43720	leonidas1997ftn	2
49923	Ethereal	2
59615	Le Frite	2
69118	Poland Spring	2
73039	Peter Zagubisalo	2
75147	Lan Phuong	2
76098	ŁukaszW.pl	2
76413	Dan McConkey	2
83339	Sudeepa Nadeeshan	2
83483	Gopi Bavadiya	2
93944	Sam	2
105734	Sourajit Behera	2
12996	Sredny M Casanova	2
28111	martin-martin	2
49893	Semihcan Doken	2
57295	Abdelhak Ohammou	2
59627	Karthik Katragadda	2
66901	manpreet singh	2
73666	JsW	2
7715	pedrobisp	2
24467	shoestringfries	2
32816	yiping	2
35420	Kevin	2
44453	asmitB	2
59611	Poonam Ligade	2
64619	Max	2
87707	JL1829	2
98981	Shreyas Mishra	2
24095	FADY R S AL KHATEEB	2
27559	Richard Knoche	2
51870	El Tikki	2
64789	Jay	2
85019	Rob Sedgwick	2
92361	CAtoOH	2
97170	Ivan Marchuk	2
98557	espressionist	2
108048	Ubler	2
3181	Graham Mossman	2
15469	MLgeek	2
17947	exAres	2
18588	CrazyBrazilian	2
25153	GNMO11	2
42133	Peter Simpson	2
56903	Arun Sharma	2
60568	Rudolf Morkovskyi	2
63398	Pavan Kumar	2
64513	RKO	2
69742	Shaik Ahmad	2
75232	wojteo	2
77094	Abdul	2
78564	Adarsh Kumar	2
84924	Morti	2
95184	varghese_babu	2
106567	intmain12	2
107163	rocketsfallonrocketfalls	2
10430	Pablo Rivas	2
17384	PyRe	2
40413	Daerken	2
41344	Imago	2
59298	user10253771	2
60206	Angel	2
68028	SUSHANT PRAKASH PATIL	2
70832	Shubh	2
82197	Hillbilly Joe	2
82752	Dipen Gajjar	2
83739	daterdots	2
100200	Muneeb	2
5265	Elisa	2
13767	user2979872	2
20880	user20880	2
21795	xyin	2
38101	Sergi F.	2
61601	M Patel	2
62998	Pedro Torres	2
69294	rahul raj	2
70085	SMI9	2
4647	lmjohns3	2
9576	Victor Ma	2
9982	KMP	2
16452	user2340706	2
33323	horcle_buzz	2
46026	Will Bolden	2
57974	pynewbee	2
58629	marianstefi20	2
60172	jonathan eslava	2
61718	bnl	2
69075	merkle	2
77138	Ison	2
77148	Marce	2
101254	MMMMMay	2
10940	Kyle	2
21184	icl1c	2
41571	niths4u	2
50473	Monty	2
87863	Danyal Andriano	2
88729	jrdzha	2
100905	drops	2
8865	basvb	2
21006	David Garwin	2
29533	Gourab Das	2
30056	navya	2
30344	knishka	2
31182	Sebastian Delgado	2
39751	mallea	2
61348	Philippe	2
64981	adjective_noun	2
89450	Rembo	2
24259	ben121	2
26402	ryan	2
27934	Kuen	2
30024	Sumit	2
35587	Neel	2
49162	Charles	2
50130	Gaurav Jain	2
105330	prame	2
107899	kyc12	2
4956	Mark	2
5316	runDOSrun	2
17663	collarblind	2
33353	Stefan G.	2
33605	SarahData	2
54120	Fang 1Gao	2
54955	AndriuZ	2
57729	cuser	2
60756	Vinay Varma	2
64337	Lee	2
76056	xan	2
78078	howardpotts	2
8605	roboallen	2
9287	user3848891	2
31021	ashudeep21	2
32375	teylyn	2
33495	drichlet	2
35634	Felix van Doorn	2
47286	Anandologist	2
66753	yesiamabdul	2
67498	LittleBobbyTables	2
358	Adarsh Chavakula	2
9322	Vignesh Mohan	2
18869	tormond	2
29265	cherouvim	2
29479	GGp	2
31452	lilipunk	2
62034	N6t9N	2
68333	John Q	2
76364	charithreddyv	2
78200	Cincue	2
80460	fdas	2
85136	Vendetta	2
103096	Alan	2
2817	Ofir	2
3609	Andrew - OpenGeoCode	2
52035	moron	2
56229	thinkywinky	2
57285	Code Dirty	2
61554	Autumn	2
91860	Scipio	2
11027	Vikram Venkat	2
16096	gdlm	2
65232	ItsYou	2
69951	winnie	2
76902	eum sangwon	2
77538	Johnpiton	2
97005	Rodrigo Calderano Barbacovi	2
99033	Lukas	2
12265	Tim Roberson	2
16922	piggybox	2
35716	Arthur Tacca	2
47465	Kai Mysliwiec	2
77336	Nathan Wailes	2
91644	samarendra chandan bindu Dash	2
106359	Joaquin Vanschoren	2
88	Igor Bobriakov	2
9958	Abhishek	2
23562	hajons	2
30890	Lauren Yu	2
39076	iHavADoubt	2
59271	haruishi	2
95974	Kadir Erdem Demir	2
104980	mr x	2
5283	tsar2512	2
12234	Tom Griffin	2
15176	M. Welles	2
15861	Koushik	2
28138	yusuf	2
43228	Ivan86	2
50703	navon	2
57445	Bhaskar Sharma	2
60167	jesseWUT	2
69023	Frankshore	2
76456	grim_reaper	2
91253	David N	2
96849	Aníbal Sánchez Numa	2
100357	Manan Nawal	2
100533	Jack Zaki Zakiul Fahmi Jailani	2
13145	ramana_k	2
14411	Nimrodshn	2
15992	frei	2
21638	user1813867	2
33361	JohnRDKing	2
53689	Ashish	2
57704	Volta	2
61185	fwf	2
65716	Steve S	2
67514	KarmaPl	2
68589	swalkner	2
69124	Rohit Nair	2
70698	ARPIT PRASHANT BAHETY	2
73792	XsLiar	2
75352	priya	2
77739	Hang Nguyen	2
79124	achandra03	2
85988	Luis	2
98408	theCNN	2
2702	Jeff King	2
27122	yell	2
32177	Grasshopper	2
32947	jackisquizzical	2
41597	Parseltongue	2
46674	Andrey	2
56846	Carch	2
62065	Jaime Ferrando Huertas	2
62596	timcdlucas	2
63254	Stefan	2
75931	Hemananth	2
94586	user94586	2
100724	UchuuStranger	2
9114	user3780968	2
26125	Kulbear	2
51656	Laura Baker	2
93607	user93607	2
94684	kamal kumawat	2
96540	randy_marsh	2
3615	user3352632	2
7972	Seth Stephens-Davidowitz	2
13672	vy32	2
16966	user6046209	2
20616	aces	2
49542	František Kaláb	2
51082	UHU	2
73129	Yong Wang	2
80392	Mona	2
80775	Victor Huerlimann	2
89060	interesting_question	2
95155	user3363813	2
95825	justadev	2
9125	carlos	2
14672	DanielWelke	2
22071	Norqy	2
26953	Suraj	2
43541	shyam sunder	2
44424	Nicola	2
67246	huzefa Ratlamwala	2
78392	arxoft	2
78563	DeeM	2
87659	Yuriy Tigiev	2
695	David Z	2
13380	Irteza	2
31487	Truong Nguyen	2
43636	mincorp	2
67733	sunday	2
85684	monomonedula	2
88680	David293836	2
96898	AKIB MOHAMMED KHAN	2
97847	Kartik Rayaprolu	2
99687	Joseph Hodson	2
101424	Bharathi A	2
107589	honeybees	2
14898	pr338	2
21733	abhay	2
22065	Víctor	2
29586	johnaphun	2
40384	Alejandro Rodriguez	2
51748	Ashwin Kannan	2
80604	Luke	2
97439	Zoro101	2
104732	krishna kakade	2
8373	Daniel Zohar	2
12776	Djizeus	2
39286	robertmartin8	2
44755	Prateek Yadav	2
51275	aber	2
51904	Salman Shaukat	2
54715	Ali250	2
67064	zubug55	2
76020	Biel43	2
77444	John Mack	2
98157	Sowmya Ganesan	2
12905	usεr11852	2
29987	python novice	2
42243	Bjornar Remmen	2
57031	swmfg	2
62279	Davide Visentin	2
66472	Ali Mirzaei	2
69020	Atul Mahajan	2
71497	user3225309	2
75004	David Rein	2
89046	user1777900	2
91746	Emanuel	2
42230	ironman	2
50019	Damien	2
59372	T.H.	2
59742	joeln	2
74640	DataScienceAspirant	2
96160	Matt	2
100575	johnc	2
1154	Sean Easter	2
1272	Ian Ringrose	2
14665	felipeduque	2
28665	Boudewijn Aasman	2
38693	Jerb	2
61903	erre4	2
63462	AnoojNair	2
64310	rlms	2
64460	Sebastian	2
75165	Craig	2
88948	iwillc123	2
89906	Farhaan Bukhsh	2
11094	Cassandra	2
30094	intoML	2
32701	Max NewSite	2
37345	jd1338	2
59249	stack not overflowing	2
91303	Murdock	2
99503	Ian	2
1096	Bugra	2
16735	Fhurrur	2
31385	user4218673	2
32459	Umer Farooq	2
38672	Xyand	2
46007	Rajeev Motwani	2
51859	Arnab_AI	2
63328	Ahmed Gharbi	2
65375	user9317212	2
84351	Katie Melosto	2
85247	mmrbulbul	2
4881	Neal Fultz	2
8425	Aminu Suleiman	2
30693	Apoorva Abhishekh	2
44989	mingxue	2
54266	Neel	2
62083	Duncan Milne	2
70147	Mong H. Ng	2
77166	Rajatendu Dey	2
96363	Amar Parajuli	2
105152	Yuan Li	2
23110	jfive	2
23601	Raku	2
29033	Roshan Mehta	2
60762	Saket Kumar Singh	2
64904	Sri Srikar	2
66059	Quimey	2
9848	John Yetter	2
13268	Rod0n	2
23997	Zach Ross	2
41823	Chandana Amanchi	2
64626	user64626	2
98247	Jozef Mikušinec	2
100259	sandy caskie	2
102753	Chuki Bom	2
8284	Greg Thatcher	2
20655	Albert Gao	2
25426	Josh D.	2
26034	Thagor	2
27330	Praise the lord	2
74698	user74698	2
75051	CodingX	2
91030	Katherine Pena	2
1015	Divya	2
6390	Prophet60091	2
32361	Chaine	2
62104	mevers303	2
67012	user1799323	2
76022	wrufesh	2
82397	Hani	2
85694	Filip Mazi	2
86965	EAnalysis	2
95262	HE Xin	2
97683	ThomasG	2
108323	user60108	2
791	Christian Sauer	2
20867	glemaitre	2
27460	nick_name	2
27579	N. Chalifour	2
28743	DYZ	2
32902	Rodolphe LAMPE	2
49522	little_learning_rate	2
51314	Mahdi Elhag	2
59695	zesla	2
64923	sirisha sunkara	2
70637	Viral Patel	2
93656	wombatkingdom	2
95350	Alaoui	2
17012	Sixiang.Hu	2
21481	amicos	2
26479	John Kenis	2
42218	Jamie McPhail	2
45420	firion	2
54100	micnyk	2
54555	김동규	2
59502	user59502	2
80069	prax1telis	2
95304	a0142204	2
98456	Achraf El Khamsi	2
104385	Negative Correlation	2
5075	Ankit Haldar	2
10446	abhnj	2
14211	gergelybat	2
15536	udani	2
30012	user30012	2
45779	pawelty	2
54663	Azeworai	2
63129	jengmge	2
3169	Robert Bixler	2
21166	Mayia	2
42142	SergiyKolesnikov	2
42327	Titus Pullo	2
68980	Ram	2
728	Jack Twain	2
27838	Kenny LJ	2
27976	A. Kartikay	2
33685	eshirima	2
49856	tgreg9	2
50429	vincenzodentamaro	2
54579	Leo Jiang	2
64106	Pikkostack	2
75422	hisptertuna	2
7909	Steve Rowland	2
18189	Joel Graff	2
27369	Odgiiv	2
37977	Shashank Srivastava	2
39733	Dan	2
46547	Ferus	2
66595	prms	2
66604	Abdoo Dada	2
75107	Hunter Knighton	2
87082	Felix B.	2
101192	Tom Solberg	2
106887	lhy	2
20590	amir ladhar	2
20835	Jeffrey Henke	2
24891	A. Sam	2
29173	Srini	2
42945	P.Joseph	2
46535	Aditya	2
49878	FirstSlack	2
52966	Architect	2
60521	Prabhu	2
66192	Remus Raphael	2
70542	Andreas Mastronikolis	2
95997	Dalton Britton	2
106960	Gopik Anand	2
194	zeki	2
957	user3663635	2
15756	Cornelis	2
25583	Ulad Kasach	2
29234	Canardini	2
38264	javierazcoiti	2
54128	varsh	2
69942	Andrew Cheong	2
71822	Noureen	2
76874	bprxr	2
82041	user82041	2
82143	Timmy	2
103351	T. Tim	2
108080	Mayank	2
13896	rushimg	2
24946	Mat_python	2
32144	datdinhquoc	2
39599	emperorspride188	2
52353	mwtmurphy	2
53425	porsh	2
99105	Suneet Bhatia	2
14981	kostas	2
21075	kesari	2
34227	Richard	2
39442	Matt	2
43473	Mirit	2
44339	akasi311	2
45560	fxste	2
52669	Ziemo	2
58295	Lara Larsen	2
60288	Shankar Chavan	2
65765	Henry	2
100608	Kasun	2
107439	Yurroffian	2
43734	Ahmet	2
44985	Isvara	2
45909	AlexFink	2
59468	Ajmal Rasi	2
73080	Utsav Patel	2
73269	vineela karnati	2
76154	vishal	2
83066	Javier López Tomás	2
88806	Muhammad Hamza Mughal	2
96949	Forin	2
11034	Net_Raider	2
14566	gchavez1	2
19014	user20160	2
26956	Chia WJ	2
30931	CS101	2
45206	Boris D. Teoharov	2
47835	rococo	2
69806	toom	2
83207	Matthew L	2
9061	Nitin Srivastava	2
24275	Samir	2
32164	Claudiu Creanga	2
42409	vinzee	2
53560	David	2
86897	Alexander Fratzer	2
3417	Glen Swan	2
15099	Jean Lescut	2
17450	R7Sh	2
28713	Corrado	2
41200	YJ Kim	2
44101	Tantaros	2
86000	SvGA	2
94080	juanba1984	2
101468	Manu675	2
982	martina	2
26797	sevelf	2
39764	tildekara	2
47929	Alex Darrow	2
83359	Syed Zohaib	2
97597	Marc Vana	2
108266	pythonbygone	2
8645	Vit D	2
13978	guaraqe	2
15373	Nolatar	2
47134	myradio	2
50257	Shivam Pande	2
50869	saranyavsr	2
56964	Maruti Goswami	2
60265	ronsap123	2
69818	Aman	2
70320	megjosh	2
73733	Humble Debugger	2
78896	Ismalyt	2
88810	frigidelirium	2
104860	Stewii	2
17614	fabian	2
19220	lucidyan	2
23761	Sohier Dane	2
43122	Michael C.H. Wang	2
45747	Anne Bierhoff	2
73633	Ehsan	2
86893	Nicolas	2
92149	Begoodpy	2
5113	Hobbes	2
17960	piutu	2
30252	Alberto Chiusole	2
31050	Boern	2
41658	wit221	2
45612	Niggl	2
55076	QuantumHoneybees	2
63443	hirschme	2
68210	Hasan Shaukat	2
76217	Kag Tes	2
89599	Neeraj Kumar	2
106080	Wreemde	2
8657	rach	2
10086	Jason Sanchez	2
14604	Sanoj	2
14925	simplfuzz	2
33978	Sumit Sidana	2
49017	lads	2
49704	Silpion	2
54468	RossDeVito	2
54929	Bear	2
70169	Vikrant Arora	2
78030	Notna	2
86446	Parth Shah	2
97063	Lucas	2
97910	Giselle	2
103937	Aditya Paliwal	2
8368	Samizdat	2
11066	Geims Bond	2
15366	Tankske	2
25129	machineok	2
53115	Hiba Khanam	2
70845	mister lee	2
76436	Han	2
84461	Tobias Kolb	2
90151	Patricia Padula Lopes	2
98405	Ricardo Sanchez	2
30149	harrison4	2
35738	AxGryndr	2
54774	SolveIt	2
58508	Random User	2
60782	W. Verbeke	2
69109	Julio Cezar Silva	2
76131	Shivam Sharma	2
89780	redguy	2
104247	José Angel Rodríguez Ramos	2
28208	J. Lerman	2
28860	Joanna	2
37495	amlaanb	2
66538	Coronon	2
77389	MAA	2
13977	RHC	2
16870	Fokhruz Zaman	2
21198	user1717828	2
27420	abeoliver	2
29203	VanillaSpinIce	2
29606	zfb	2
52852	Yiannis Ath	2
62926	Nico	2
71346	msm	2
75911	André Braga	2
84714	neko	2
89264	Todd Chaffee	2
95858	Vaibhav Saxena	2
97985	GhzNcl	2
13103	Samuel Harrold	2
26105	Md. Rayhanul Islam	2
45096	Vikas G Rao	2
56408	learning machine	2
61184	Rouh Al Noor Auritro	2
68308	user8314628	2
74797	vwos	2
77557	Anton S	2
87930	Ankur Bhalla	2
92481	Marijn van Vliet	2
49932	Diansheng	2
64625	Jithin P James	2
889	Mark T Patterson	2
3486	Sitz Blogz	2
9974	DJohnson	2
18574	zacdav	2
26608	traveh	2
51603	Abdul Rehman	2
57853	rams	2
64189	Artem Skiba	2
69843	Danijel	2
75432	Wouter Vandenputte	2
76409	Mark Dunne	2
76787	vpz	2
80724	backpack	2
